datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
08/11/2017 10:00,,278.9,,278.69,288.53,286.6,283.56,291.66,278.42,270.81,289.03,281.93,289.64,271.64,270.72,277.02,271.4,281.54,276.51,289.45,271.92,289.82,281.75,,274.0,274.11,277.32,,272.47,276.07,,,,,,
08/11/2017 11:00,,278.51,,278.84,286.92,286.6,282.24,290.34,278.11,270.91,288.4,281.88,289.44,271.3,270.35,276.17,270.84,281.34,276.0,288.71,272.14,290.19,281.65,,274.37,273.86,277.24,,272.47,276.61,,,,,,
08/11/2017 12:00,,278.76,,278.54,287.06,286.46,282.4,290.16,277.14,271.02,288.03,281.62,289.14,270.79,270.21,275.45,271.25,281.14,275.78,288.55,272.25,289.97,281.65,,273.03,273.61,277.06,,272.47,276.53,,,,,,
08/11/2017 13:00,,279.27,,279.24,286.65,285.63,281.91,289.32,276.4,270.92,287.28,281.08,289.04,270.78,270.22,275.3,270.31,281.34,275.37,288.15,272.03,290.82,281.65,,273.58,272.93,277.4,,272.8,276.05,,,,,,
08/11/2017 14:00,,279.51,,278.94,286.3,285.99,280.92,289.15,275.89,270.7,286.15,280.68,288.64,270.57,270.15,275.58,270.93,281.34,275.35,287.87,272.46,291.51,281.65,,274.85,274.13,278.52,,273.47,276.4,,,,,,
08/11/2017 15:00,,279.64,,280.04,286.15,285.49,280.85,288.95,277.12,270.81,286.03,280.59,288.64,271.97,271.34,276.57,273.76,282.15,277.46,288.15,275.47,294.75,281.65,,276.11,277.34,279.23,,273.8,277.9,,,,,,
08/11/2017 16:00,,280.78,,279.74,286.5,286.3,285.13,290.04,279.39,271.81,285.4,280.88,288.53,275.74,272.58,279.65,276.41,282.36,279.75,288.14,278.15,296.48,281.55,,278.27,279.15,280.15,,275.47,278.62,,,,,,
08/11/2017 17:00,,280.56,,280.23,289.65,288.98,287.55,293.14,281.61,273.41,285.15,280.84,288.64,278.75,273.34,280.99,278.05,286.06,281.17,288.33,279.48,298.14,281.45,,279.4,280.15,281.73,,276.47,279.48,,,,,,
08/11/2017 18:00,,280.89,,281.93,292.48,291.97,287.8,295.05,283.11,276.17,285.15,280.9,288.34,280.44,274.22,282.44,279.44,286.63,281.99,288.42,280.81,299.14,281.45,,280.85,280.55,282.57,,277.47,280.24,,,,,,
08/11/2017 19:00,,280.65,,283.69,294.61,293.98,289.64,296.25,285.38,278.87,285.27,280.88,288.24,281.62,275.72,283.98,280.25,285.14,281.96,288.59,281.69,299.63,281.45,,281.71,280.75,283.15,,278.15,280.32,,,,,,
08/11/2017 20:00,,280.3,,284.45,296.21,295.39,290.75,298.04,286.14,282.1,285.78,280.62,287.94,282.65,277.01,284.15,280.94,285.33,283.18,288.45,281.8,299.8,281.35,,281.87,281.15,283.16,,279.15,280.07,,,,,,
08/11/2017 21:00,,280.16,,284.84,296.94,295.56,291.81,299.37,286.64,283.99,285.58,280.4,287.84,283.67,277.55,284.44,280.92,284.94,283.34,288.54,281.81,300.14,281.15,,281.87,281.15,282.49,,278.8,279.85,,,,,,
08/11/2017 22:00,,279.9,,283.64,296.59,295.81,292.62,300.15,287.41,284.87,285.18,280.52,287.34,283.82,277.55,284.16,280.7,284.35,283.0,288.14,281.75,299.81,280.88,,281.03,280.75,280.88,,278.47,278.86,,,,,,
08/11/2017 23:00,,279.78,,283.25,296.49,294.6,292.99,300.05,287.16,284.75,283.68,280.59,286.81,283.56,276.89,283.45,280.26,284.15,281.8,287.36,280.15,298.32,280.88,,279.04,278.73,279.91,,277.8,277.54,,,,,,
09/11/2017 0:00,,279.9,,282.64,295.86,294.15,292.97,300.05,285.64,281.41,283.16,280.77,286.37,281.64,275.48,281.3,278.16,284.15,280.0,286.76,278.59,296.82,280.79,,277.88,277.52,279.89,,277.47,276.0,,,,,,
09/11/2017 1:00,,280.29,,281.65,295.03,293.3,291.49,299.7,281.1,277.73,282.59,280.95,286.65,279.79,274.69,278.85,276.34,283.75,278.01,285.77,276.69,295.66,280.78,,276.88,276.7,279.08,,276.45,275.09,,,,,,
09/11/2017 2:00,,280.02,,280.48,293.45,292.4,289.45,298.15,280.08,276.16,282.44,281.15,286.48,279.34,274.36,277.44,275.34,283.34,276.99,285.59,276.13,295.49,280.69,,275.17,275.5,278.49,,276.45,274.17,,,,,,
09/11/2017 3:00,,280.52,,280.59,292.16,291.47,288.78,296.9,279.32,275.93,282.44,281.15,286.84,276.28,274.61,276.41,274.15,283.14,276.38,284.93,275.9,294.82,280.79,,274.49,275.52,277.9,,276.45,273.75,,,,,,
09/11/2017 4:00,,279.91,,280.95,291.44,290.48,288.14,295.7,278.12,276.05,281.87,281.21,286.75,276.11,274.28,275.7,273.06,282.54,275.99,284.84,275.23,294.35,280.85,,273.52,274.82,277.82,,277.12,273.61,,,,,,
09/11/2017 5:00,,280.15,,281.15,290.77,289.56,287.96,294.41,276.37,275.59,281.44,281.28,286.44,274.76,273.01,274.86,273.07,282.34,274.97,284.55,274.91,294.53,280.69,,273.17,274.1,277.82,,276.45,273.09,,,,,,
09/11/2017 6:00,,280.16,,280.6,290.46,288.13,287.32,293.48,275.61,274.82,281.44,281.21,286.6,274.45,272.42,274.3,272.61,282.15,274.71,284.44,274.69,293.4,280.65,,272.5,273.34,277.65,,274.76,272.47,,,,,,
09/11/2017 7:00,,280.29,,280.26,290.15,287.67,286.33,292.96,275.0,274.26,281.72,281.29,285.75,273.77,271.55,273.87,272.98,281.34,274.22,283.96,273.8,293.17,280.65,,272.16,273.34,277.4,,274.12,272.01,,,,,,
09/11/2017 8:00,,280.114.684.372,,280.556.596.218,289.466.295.884,287.485.636.819,286.015.287.165,292.455.906.563,274.536.922.542,273.864.361.007,28.185.089.102,281.348.693.356,285.578.463.784,273.6,271.009.140.831,272.83,273.345.417.767,281.254.217.403,273.45,283.85,272.993.218.407,292.81,280.75,,27.200.692.436,272.84,277.987.114.262,,273.42,271.626.708.368,,,,,,
09/11/2017 9:00,,279.9,,280.92,288.63,287.26,285.63,291.84,273.97,273.38,282.01,281.42,285.37,275.14,270.35,272.84,273.79,281.15,273.45,283.56,272.01,292.2,280.75,,271.82,273.09,278.7,,273.12,271.16,,,,,,
09/11/2017 10:00,,280.01,,280.48,288.35,286.89,284.95,292.0,273.0,273.27,282.29,281.62,285.25,274.54,269.51,272.13,274.25,280.15,272.43,283.04,273.69,292.39,280.85,,271.64,273.84,278.57,,272.77,270.92,,,,,,
09/11/2017 11:00,,279.41,,279.56,289.0,286.91,284.34,291.34,272.14,272.81,282.44,281.62,285.15,272.89,267.79,271.84,274.86,278.74,272.71,283.04,274.13,293.0,280.6,,271.45,273.84,278.65,,272.1,270.69,,,,,,
09/11/2017 12:00,,279.53,,278.92,289.14,286.84,282.99,290.84,272.69,271.84,282.86,281.48,285.38,274.52,267.22,272.12,275.43,277.94,272.18,283.04,274.47,292.99,280.69,,271.14,273.84,278.99,,273.1,270.69,,,,,,
09/11/2017 13:00,,279.53,,278.96,288.73,287.83,283.56,289.82,272.0,271.93,282.85,281.36,285.26,274.54,266.01,272.11,276.55,277.94,271.58,283.05,275.14,293.57,280.85,,271.85,274.54,279.74,,274.1,271.75,,,,,,
09/11/2017 14:00,,279.87,,279.24,289.09,288.06,282.95,289.15,271.31,271.59,283.44,281.62,285.26,273.44,265.88,272.94,276.95,280.54,272.75,283.15,275.36,294.0,281.15,,275.14,275.14,281.15,,275.1,274.14,,,,,,
09/11/2017 15:00,,280.16,,279.33,289.0,288.61,283.55,288.75,276.38,270.94,284.15,281.88,285.45,276.13,265.55,275.8,277.59,283.15,276.27,283.35,277.35,295.75,281.55,,278.66,276.75,283.15,,276.1,277.06,,,,,,
09/11/2017 16:00,,280.43,,279.53,288.48,289.24,285.07,290.7,279.15,271.94,284.69,282.42,285.54,278.42,265.93,279.24,278.59,285.15,280.13,283.95,277.83,296.98,282.15,,280.98,278.35,284.65,,278.17,280.14,,,,,,
09/11/2017 17:00,,281.14,,279.84,290.28,289.36,289.95,293.92,282.41,273.04,285.85,283.09,286.15,279.65,266.58,282.53,280.54,286.14,281.64,283.95,279.74,298.14,282.35,,281.7,279.93,285.81,,279.45,281.73,,,,,,
09/11/2017 18:00,,281.77,,280.54,291.33,291.14,291.3,295.92,284.18,274.92,287.29,283.65,287.64,281.12,266.94,284.97,280.55,287.14,282.82,284.65,280.47,299.15,282.15,,282.85,280.56,285.51,,279.8,282.49,,,,,,
09/11/2017 19:00,,283.01,,280.81,292.09,292.91,293.14,297.7,286.16,274.85,288.0,284.29,289.25,281.65,267.15,286.86,280.16,288.33,283.75,284.96,280.74,298.94,282.96,,283.97,280.76,286.24,,280.82,282.66,,,,,,
09/11/2017 20:00,,284.39,,281.59,293.65,293.93,295.45,299.15,287.42,275.7,288.86,284.97,290.81,281.98,267.29,287.45,279.54,289.14,285.16,284.95,282.15,299.75,283.24,,284.48,281.35,285.99,,280.82,283.24,,,,,,
09/11/2017 21:00,,284.87,,281.48,294.09,294.3,296.94,300.49,289.42,277.97,289.14,285.27,291.04,282.32,267.08,287.3,279.35,289.14,285.17,285.42,281.04,298.51,283.81,,284.02,281.36,285.97,,279.82,282.47,,,,,,
09/11/2017 22:00,,284.16,,281.65,294.82,294.72,298.52,301.35,290.42,279.16,289.39,285.4,290.59,281.98,266.58,286.46,277.33,288.14,285.14,285.52,278.96,298.15,283.65,,283.02,280.16,284.9,,279.82,281.91,,,,,,
09/11/2017 23:00,,284.99,,281.48,294.75,294.65,298.74,301.71,289.68,278.39,289.4,284.9,289.81,279.23,265.65,284.61,276.43,285.75,283.42,285.42,277.65,296.66,282.57,,281.88,280.35,284.32,,279.15,280.48,,,,,,
10/11/2017 0:00,,284.57,,281.48,294.34,294.15,297.56,301.65,287.9,276.83,288.04,283.89,288.14,277.92,264.68,282.06,274.13,284.13,281.43,285.06,276.7,294.37,281.82,,281.02,278.03,284.07,,278.8,279.48,,,,,,
10/11/2017 1:00,,283.3,,281.92,293.34,293.14,296.31,301.15,284.89,274.5,287.9,282.58,287.24,275.83,263.95,280.44,273.5,282.75,280.04,284.85,274.55,292.5,280.78,,280.73,275.82,283.74,,279.47,279.0,,,,,,
10/11/2017 2:00,,282.3,,281.85,292.08,291.64,293.49,299.48,281.43,273.49,287.51,281.88,286.54,275.35,263.3,279.02,272.41,282.14,278.2,284.05,273.37,290.82,280.32,,281.15,274.77,283.15,,279.47,278.65,,,,,,
10/11/2017 3:00,,281.01,,281.55,290.94,290.81,292.18,297.03,281.06,272.78,286.25,281.28,285.84,274.16,262.88,277.44,271.04,281.13,277.05,283.25,272.25,290.47,279.34,,281.15,273.57,282.99,,279.81,277.91,,,,,,
10/11/2017 4:00,,280.58,,281.37,290.5,290.56,290.96,295.7,279.35,272.27,286.15,280.55,285.14,273.2,262.35,276.3,269.33,280.53,275.83,282.54,271.05,290.17,278.15,,280.0,271.67,283.15,,278.78,278.15,,,,,,
10/11/2017 5:00,,280.42,,281.25,290.21,289.22,289.13,293.65,278.58,272.03,285.37,280.21,284.74,272.51,261.95,275.03,268.59,278.34,274.71,281.8,270.59,289.67,277.42,,278.68,270.16,282.65,,274.48,278.38,,,,,,
10/11/2017 6:00,,279.93,,280.85,289.68,288.54,288.73,292.49,277.29,271.44,285.04,279.65,284.24,272.14,261.68,273.6,267.96,277.95,273.71,281.64,269.82,288.59,277.33,,277.18,269.39,281.74,,274.15,279.74,,,,,,
10/11/2017 7:00,,280.05,,280.65,288.64,287.72,288.76,291.15,276.96,271.82,284.65,278.96,283.84,271.16,261.48,272.89,267.22,278.94,272.69,281.27,269.03,287.8,276.35,,275.5,268.39,280.74,,272.79,280.07,,,,,,
10/11/2017 8:00,,280.44,,280.55,288.06,287.2,285.79,290.01,276.37,271.55,284.65,278.71,283.34,270.98,261.36,272.01,267.22,278.94,271.69,281.48,267.84,286.97,276.4,,274.34,267.4,280.07,,271.78,280.73,,,,,,
10/11/2017 9:00,,280.59,,280.24,288.39,286.49,285.67,289.35,275.65,270.95,284.65,278.09,283.34,270.14,261.08,271.74,266.55,278.54,270.96,280.92,267.34,286.77,276.32,,272.66,266.91,280.24,,270.13,281.4,,,,,,
10/11/2017 10:00,,280.26,,279.66,286.74,285.37,286.95,288.86,275.0,271.14,285.03,277.77,283.05,269.84,261.15,271.01,266.25,277.94,270.69,280.59,267.14,286.77,276.32,,272.35,266.41,279.73,,268.1,281.41,,,,,,
10/11/2017 11:00,,280.41,,279.16,287.06,284.59,284.84,288.18,274.31,270.95,284.81,277.77,282.84,269.48,260.95,270.73,266.59,277.15,269.69,280.36,266.35,286.77,275.69,,271.34,265.44,279.32,,267.13,281.0,,,,,,
10/11/2017 12:00,,280.28,,278.56,287.72,284.12,284.95,287.84,274.31,270.25,284.93,277.65,282.94,268.99,261.51,270.45,265.84,276.34,270.15,279.92,266.14,286.74,276.14,,270.66,265.14,277.91,,265.78,279.23,,,,,,
10/11/2017 13:00,,280.4,,278.55,287.62,284.81,283.37,286.66,273.58,270.26,285.04,278.08,282.74,269.15,262.23,270.01,265.74,276.14,270.15,279.13,265.94,286.54,277.55,,270.02,263.78,276.52,,264.79,278.66,,,,,,
10/11/2017 14:00,,280.4,,278.7,287.85,284.23,282.72,287.58,273.34,270.38,285.36,280.42,284.81,268.99,262.28,269.99,266.24,277.34,270.36,280.41,266.63,286.35,281.69,,270.15,263.72,276.25,,264.8,277.54,,,,,,
10/11/2017 15:00,,280.52,,277.74,288.0,284.3,284.54,287.26,278.6,270.26,285.71,282.52,287.26,269.66,262.95,270.99,267.41,278.54,271.15,282.78,267.84,286.53,284.4,,270.86,264.11,276.41,,264.79,277.75,,,,,,
10/11/2017 16:00,,280.43,,278.04,288.36,284.96,284.82,288.54,282.4,272.14,286.9,285.15,289.04,270.96,264.28,272.41,268.59,279.54,272.15,285.14,268.64,287.54,286.24,,271.14,264.97,275.7,,265.8,277.08,,,,,,
10/11/2017 17:00,,281.14,,278.34,288.78,288.88,288.91,291.37,285.17,275.93,287.01,286.95,291.15,271.8,265.22,274.15,270.06,280.54,272.78,286.96,269.7,288.18,287.31,,271.29,265.57,275.91,,266.8,276.75,,,,,,
10/11/2017 18:00,,281.43,,279.71,290.14,291.07,291.62,294.59,287.44,279.05,287.76,288.46,292.15,273.3,265.81,275.29,270.78,281.54,273.36,288.68,270.7,289.75,288.51,,271.44,266.55,275.65,,267.48,275.92,,,,,,
10/11/2017 19:00,,282.02,,280.48,291.43,292.97,293.13,296.81,289.94,283.61,288.47,289.34,293.05,274.3,266.43,276.16,271.51,282.33,274.15,289.69,271.25,291.41,289.06,,271.58,267.56,275.9,,268.15,275.16,,,,,,
10/11/2017 20:00,,282.64,,281.55,291.77,293.82,295.55,298.37,291.2,285.83,290.41,290.15,293.45,275.47,266.86,276.72,272.05,282.93,274.15,290.15,271.59,291.56,289.31,,271.16,268.33,275.49,,268.48,274.5,,,,,,
10/11/2017 21:00,,282.89,,282.35,293.15,293.73,296.75,300.15,292.18,287.16,290.52,290.4,293.15,276.15,267.43,277.72,272.34,282.74,274.36,290.33,271.24,292.15,288.9,,270.87,268.55,274.91,,268.8,273.39,,,,,,
10/11/2017 22:00,,283.51,,282.35,293.69,293.77,297.55,301.15,292.67,288.05,290.53,290.53,292.95,277.0,267.86,277.45,272.41,281.54,274.0,289.97,270.65,291.75,287.24,,270.3,268.94,273.57,,268.8,272.16,,,,,,
10/11/2017 23:00,,283.64,,282.15,293.82,293.5,297.15,301.37,292.67,287.18,290.4,289.88,292.15,277.15,268.15,276.6,271.96,279.33,273.15,287.95,269.95,290.2,283.98,,269.77,268.55,272.49,,268.15,271.08,,,,,,
11/11/2017 0:00,,283.03,,282.54,293.15,292.65,295.67,301.35,290.22,284.85,289.91,287.95,291.37,276.98,268.55,274.88,270.74,277.93,271.58,285.69,269.36,289.57,282.61,,268.74,267.97,271.66,,267.8,270.39,,,,,,
11/11/2017 1:00,,282.66,,281.81,292.15,291.08,294.35,300.93,286.84,280.62,289.4,288.02,291.04,275.15,268.81,274.13,270.94,277.93,271.18,283.87,268.8,288.95,281.96,,268.02,267.57,270.69,,266.8,270.32,,,,,,
11/11/2017 2:00,,282.4,,280.46,290.54,290.6,293.15,298.59,283.12,278.96,289.4,287.83,290.82,275.15,269.22,273.86,270.6,277.13,270.77,282.68,268.33,288.37,281.06,,267.31,267.37,270.16,,266.13,269.91,,,,,,
11/11/2017 3:00,,282.41,,279.75,290.03,289.83,291.6,296.7,284.08,276.83,289.15,287.46,290.82,275.13,269.5,273.43,270.42,276.33,270.18,281.23,267.92,288.77,280.23,,266.97,266.94,269.06,,265.8,269.24,,,,,,
11/11/2017 4:00,,280.348,,277.11,289.4,289.55,290.48,295.15,282.59,276.27,289.02,287.39,290.45,274.99,269.23,272.7,270.15,275.54,269.75,279.83,267.23,288.87,279.6,,266.49,266.13,268.82,,264.8,268.99,,,,,,
11/11/2017 5:00,,278.96,,276.22,288.91,287.81,290.95,293.28,282.62,274.75,288.77,287.46,290.37,274.97,268.79,272.85,269.87,275.13,269.92,279.43,267.33,288.7,278.87,,265.82,265.86,268.49,,264.45,268.58,,,,,,
11/11/2017 6:00,,278.96,,275.17,288.14,286.58,289.46,292.15,281.12,274.81,288.77,287.21,290.05,275.14,268.86,272.56,269.55,274.54,269.92,279.02,267.73,288.69,277.78,,265.66,265.35,267.9,,264.45,268.31,,,,,,
11/11/2017 7:00,,278.96,,275.82,287.64,285.99,288.75,290.66,280.02,273.75,288.65,287.02,290.15,275.15,269.29,272.71,269.69,274.34,269.43,279.13,268.23,287.91,276.89,,264.98,266.12,267.48,,264.13,268.0,,,,,,
11/11/2017 8:00,,278.872.804.261,,276.416.264.527,287.169.719.109,285.402.230.216,287.412.288.007,289.990.344.541,280.828.954.212,273.293.550.975,288.704.454.898,286.965.536.035,289.827.754.876,275.604.143.035,269.888.090.758,27.284.170.148,269.735.358.971,27.379.082.169,269.434.543.442,279.639.020.476,268.737.541.165,288.546.469.286,27.598.625.536,,264.907.594.797,266.12,267.366.498.824,,263.8,267.882.122.302,,,,,,
11/11/2017 9:00,,278.767,,277.14,286.6,284.69,285.79,289.18,281.81,272.74,288.77,286.9,289.44,276.15,270.61,273.0,269.79,273.13,269.44,280.25,269.35,289.31,274.9,,264.82,265.88,267.23,,264.12,267.74,,,,,,
11/11/2017 10:00,,278.767,,277.82,286.07,284.06,286.56,288.01,281.13,273.47,288.65,286.59,288.75,275.98,271.0,272.85,269.88,272.74,268.92,280.48,269.53,289.11,273.9,,264.66,266.39,267.14,,264.13,267.38,,,,,,
11/11/2017 11:00,,279.155,,278.12,285.9,283.82,285.35,287.17,280.79,273.13,288.4,286.4,288.54,275.99,271.86,273.0,269.65,272.54,268.92,279.93,270.12,289.11,273.23,,264.66,265.88,266.82,,263.8,267.23,,,,,,
11/11/2017 12:00,,279.155,,278.46,284.99,283.21,284.56,285.97,280.47,273.23,287.93,286.34,288.34,275.97,271.88,273.3,269.86,272.14,268.77,279.75,270.69,288.77,272.9,,264.82,265.37,267.15,,263.8,267.0,,,,,,
11/11/2017 13:00,,279.155,,278.17,284.53,283.65,283.87,286.48,281.14,273.34,287.9,286.08,288.25,276.32,272.15,272.87,269.86,272.54,268.75,279.15,270.59,288.21,273.51,,265.64,265.13,268.79,,264.13,267.14,,,,,,
11/11/2017 14:00,,280.041,,278.46,284.73,282.46,283.12,286.72,280.91,273.51,288.53,286.28,288.92,276.94,272.46,272.56,270.45,275.14,269.15,278.85,270.42,290.44,274.78,,267.79,266.34,270.73,,265.13,269.15,,,,,,
11/11/2017 15:00,,282.15,,278.48,284.73,282.56,285.36,286.15,282.41,274.03,289.78,287.08,290.7,277.98,272.68,273.85,270.6,277.54,270.65,280.04,272.02,292.39,275.87,,269.81,268.97,272.48,,266.48,270.48,,,,,,
11/11/2017 16:00,,282.15,,279.15,284.29,283.88,286.08,288.14,286.16,278.04,291.14,288.35,292.35,279.57,274.0,274.99,271.15,280.35,271.65,281.24,273.58,294.93,277.39,,271.12,270.36,274.15,,268.15,271.82,,,,,,
11/11/2017 17:00,,282.66,,279.46,286.67,286.33,288.14,291.64,287.91,281.6,292.49,289.65,294.71,280.31,274.94,276.83,272.14,283.56,272.81,283.05,274.24,296.15,278.56,,272.56,271.57,275.31,,269.15,273.16,,,,,,
11/11/2017 18:00,,283.14,,280.15,289.32,289.35,290.79,294.59,290.67,284.16,293.36,291.35,296.15,281.15,276.79,278.99,273.13,285.55,274.81,284.24,274.71,296.55,280.05,,274.13,272.17,276.15,,270.15,274.49,,,,,,
11/11/2017 19:00,,283.51,,280.84,291.4,291.58,292.81,297.03,291.92,286.04,294.15,291.4,296.15,281.8,277.87,281.14,273.53,287.28,276.48,284.75,275.05,296.39,281.05,,275.0,272.76,276.7,,271.15,275.32,,,,,,
11/11/2017 20:00,,284.02,,281.81,292.7,292.84,294.34,298.85,292.92,286.81,296.39,292.58,297.34,281.77,279.01,281.72,274.5,288.54,277.49,284.86,275.14,295.15,281.87,,275.87,272.78,276.74,,271.47,275.83,,,,,,
11/11/2017 21:00,,285.14,,282.71,294.15,293.93,294.6,300.15,293.91,287.78,296.9,293.21,296.37,280.14,279.29,282.45,275.23,288.94,277.99,284.76,275.05,294.94,281.69,,275.73,272.76,276.32,,271.15,275.7,,,,,,
11/11/2017 22:00,,284.77,,283.25,294.55,294.29,295.3,301.15,294.42,287.81,296.16,293.4,296.15,280.65,279.15,282.73,275.24,288.33,278.31,284.55,274.55,294.93,281.24,,275.16,273.15,274.82,,270.47,274.4,,,,,,
11/11/2017 23:00,,285.03,,283.65,294.4,293.93,295.8,301.25,294.4,287.81,295.17,293.08,294.95,280.48,277.82,282.04,275.41,286.34,277.8,284.04,273.6,294.54,278.15,,274.04,272.54,273.15,,269.15,271.66,,,,,,
12/11/2017 0:00,,284.9,,284.15,294.49,293.0,295.15,301.6,290.93,285.39,294.03,292.08,293.45,280.47,274.58,280.73,275.42,283.93,275.78,283.15,273.95,294.16,276.73,,272.68,272.33,272.65,,268.5,270.7,,,,,,
12/11/2017 1:00,,284.28,,283.15,293.21,291.93,293.33,301.26,286.35,281.83,293.9,291.72,292.15,280.65,272.65,279.87,275.59,283.14,275.55,282.51,273.74,294.33,276.15,,271.84,272.73,271.91,,269.15,269.87,,,,,,
12/11/2017 2:00,,283.91,,282.75,291.46,290.23,290.48,298.7,285.11,278.89,293.53,291.15,292.04,280.65,271.87,279.99,275.65,282.74,275.56,281.95,273.73,293.76,276.14,,271.34,273.13,271.07,,268.47,271.11,,,,,,
12/11/2017 3:00,,283.54,,282.37,290.44,289.21,289.44,295.65,283.57,278.48,293.15,290.71,291.45,280.65,271.49,279.87,275.74,282.15,275.16,281.6,273.54,293.36,276.06,,270.84,273.31,270.8,,268.47,271.54,,,,,,
12/11/2017 4:00,,283.53,,282.37,289.77,287.74,287.45,293.17,282.82,277.25,293.15,290.35,291.37,280.81,270.58,279.87,275.96,281.55,275.17,281.6,273.74,293.41,276.05,,270.84,273.62,269.8,,267.45,271.2,,,,,,
12/11/2017 5:00,,283.14,,283.15,289.21,287.36,286.29,292.04,280.83,276.24,293.16,290.15,291.26,280.65,270.29,279.73,275.96,280.75,275.18,281.6,273.64,293.42,276.22,,269.98,273.62,269.25,,268.12,270.86,,,,,,
12/11/2017 6:00,,283.01,,283.05,288.5,286.04,285.62,291.15,280.32,276.15,293.02,289.96,291.15,280.97,270.29,279.88,275.86,281.74,275.15,281.48,274.03,293.04,276.22,,270.82,273.62,269.07,,267.8,269.99,,,,,,
12/11/2017 7:00,,283.02,,282.95,288.06,285.69,284.42,290.16,278.63,275.26,293.03,289.96,290.26,280.99,270.15,279.3,275.87,282.55,274.65,281.48,273.83,293.03,276.77,,270.82,273.88,268.98,,268.45,268.76,,,,,,
12/11/2017 8:00,,282.89,,283.14,287.22,284.89,283.74,288.68,279.11,273.91,292.9,289.84,290.6,280.82,269.58,279.73,275.65,282.75,274.18,281.48,273.93,293.03,276.55,,271.14,273.63,269.15,,268.8,269.15,,,,,,
12/11/2017 9:00,,282.77,,282.84,286.99,284.74,284.35,288.01,276.34,272.69,292.48,289.88,290.7,280.81,269.51,279.01,275.69,282.74,273.39,281.48,274.25,292.01,276.72,,271.15,273.63,269.34,,268.8,269.31,,,,,,
12/11/2017 10:00,,282.9,,282.75,286.6,284.66,282.58,287.02,276.31,270.94,292.48,289.59,290.48,280.8,269.15,278.99,275.55,282.74,273.66,281.26,274.04,292.59,276.98,,270.82,273.63,269.61,,269.12,268.92,,,,,,
12/11/2017 11:00,,282.29,,282.85,286.46,284.51,282.63,286.68,275.89,270.74,292.79,289.72,290.02,280.65,269.39,278.59,275.42,282.74,274.66,281.15,274.24,292.81,277.33,,270.31,273.88,270.06,,269.47,268.53,,,,,,
12/11/2017 12:00,,282.65,,282.85,286.08,284.2,282.3,287.17,275.32,271.26,292.15,289.65,290.14,280.65,269.43,278.64,275.5,283.13,274.36,280.93,274.34,292.75,277.23,,270.33,274.12,270.43,,269.8,268.69,,,,,,
12/11/2017 13:00,,282.53,,282.65,286.15,284.21,282.25,286.34,273.83,271.26,292.04,289.75,290.14,280.65,269.69,278.99,275.55,283.34,274.53,281.05,274.59,293.16,277.23,,270.82,274.33,271.43,,269.8,269.46,,,,,,
12/11/2017 14:00,,282.4,,281.92,284.72,284.04,282.09,286.64,274.57,271.15,292.03,289.84,290.7,280.47,269.21,279.0,275.69,283.93,275.77,280.15,274.73,293.77,278.15,,272.78,274.74,273.48,,270.47,270.91,,,,,,
12/11/2017 15:00,,282.27,,281.93,285.15,283.74,282.55,285.95,277.5,271.71,292.65,290.62,292.35,280.48,270.88,279.43,276.14,285.15,276.36,280.69,275.36,295.19,278.81,,275.7,275.34,275.57,,271.12,272.98,,,,,,
12/11/2017 16:00,,282.77,,282.15,285.47,284.74,284.42,286.71,281.83,274.8,293.04,290.9,293.55,280.63,272.5,280.13,276.44,284.75,277.14,281.15,275.93,296.74,279.48,,277.7,276.36,276.97,,271.8,275.66,,,,,,
12/11/2017 17:00,,283.01,,282.15,287.02,286.7,287.62,290.64,284.63,279.04,293.48,291.59,295.48,281.14,273.36,281.65,277.14,284.95,278.36,281.06,276.24,297.74,280.39,,279.16,276.76,278.32,,272.8,277.67,,,,,,
12/11/2017 18:00,,283.9,,282.83,288.89,289.07,288.51,293.37,287.13,281.61,294.29,292.34,297.25,281.31,273.51,282.45,276.85,285.15,278.97,280.97,276.53,298.34,280.56,,280.18,277.76,279.51,,273.45,278.98,,,,,,
12/11/2017 19:00,,284.64,,283.82,290.46,291.14,290.71,295.48,288.89,282.91,294.78,293.22,298.04,281.15,273.86,282.71,276.75,285.54,278.38,280.96,276.64,298.74,281.06,,281.02,278.15,280.15,,273.8,279.92,,,,,,
12/11/2017 20:00,,285.15,,285.05,291.52,292.15,291.54,297.55,289.62,284.16,294.82,293.95,298.85,281.49,274.15,283.0,276.7,286.15,277.95,281.41,276.92,298.33,281.14,,281.49,278.16,280.48,,274.47,280.61,,,,,,
12/11/2017 21:00,,285.59,,285.75,291.96,292.61,291.94,299.59,290.41,285.43,294.94,293.62,299.26,281.48,274.58,282.59,276.42,286.14,277.96,282.05,276.54,298.15,281.06,,281.32,278.18,280.15,,275.15,280.41,,,,,,
